Date,Open,High,Low,Close,Adj Close,Volume
2021-07-21,29020.0,29480.0,29020.0,29020.0,23872.9140625,790876
2021-07-22,29670.0,29930.0,29000.0,29670.0,24407.625,18790
2021-07-23,29610.0,29640.0,29020.0,29610.0,24358.267578125,2797
2021-07-26,29480.0,29600.0,29450.0,29480.0,24251.32421875,106644
2021-07-27,29430.0,29510.0,29130.0,29430.0,24210.19140625,23214
2021-07-28,29420.0,29420.0,29070.0,29420.0,24201.966796875,16178
2021-07-29,29460.0,29460.0,29400.0,29460.0,24234.87109375,72396
2021-07-30,29280.0,29420.0,29020.0,29280.0,24086.80078125,14502
2021-08-02,28830.0,29540.0,28650.0,28830.0,23716.61328125,123603
2021-08-03,28500.0,28830.0,28000.0,28500.0,23445.142578125,20405
2021-08-04,28500.0,28940.0,28500.0,28500.0,23445.142578125,140807
2021-08-05,28550.0,28610.0,28500.0,28550.0,23486.275390625,14725
2021-08-06,28500.0,28500.0,28500.0,28500.0,23445.142578125,26558
2021-08-09,28490.0,28500.0,28490.0,28490.0,23436.916015625,10270
2021-08-10,28210.0,28350.0,28210.0,28210.0,23206.576171875,9270
2021-08-11,28300.0,28300.0,28000.0,28300.0,23280.615234375,275772
2021-08-12,28300.0,28610.0,28100.0,28300.0,23280.615234375,483124
2021-08-13,28280.0,28340.0,28180.0,28280.0,23264.1640625,83336
2021-08-16,28280.0,28280.0,28280.0,28280.0,23264.1640625,0
2021-08-17,29000.0,29000.0,28000.0,29000.0,23856.458984375,57326
2021-08-18,29490.0,29490.0,29000.0,29490.0,24259.55078125,256178
2021-08-19,30000.0,30000.0,29500.0,30000.0,24679.095703125,78391
2021-08-20,29900.0,30200.0,29890.0,29900.0,24596.833984375,16457
2021-08-23,28600.0,29700.0,28600.0,28600.0,23527.40625,807154
2021-08-24,28520.0,28580.0,28420.0,28520.0,23461.595703125,72219
2021-08-25,28750.0,28750.0,28500.0,28750.0,23650.80078125,528396
2021-08-26,28880.0,29000.0,28780.0,28880.0,23757.7421875,29800
2021-08-27,28660.0,28880.0,28660.0,28660.0,23576.763671875,37985
2021-08-30,28770.0,28770.0,28620.0,28770.0,23667.255859375,9556
2021-08-31,28560.0,28690.0,28500.0,28560.0,23494.5,38126
2021-09-01,28890.0,28890.0,28600.0,28890.0,23765.970703125,47969
2021-09-02,28860.0,28880.0,28740.0,28860.0,23741.291015625,27895
2021-09-03,28790.0,28800.0,28650.0,28790.0,23683.70703125,540705
2021-09-06,28840.0,28840.0,28710.0,28840.0,23724.83984375,7774
2021-09-07,28700.0,28890.0,28700.0,28700.0,23609.669921875,39877
2021-09-08,28680.0,28870.0,28680.0,28680.0,23593.216796875,77290
2021-09-09,28600.0,28850.0,28500.0,28600.0,23527.40625,165450
2021-09-10,28740.0,28800.0,28620.0,28740.0,23642.576171875,14531
2021-09-13,28520.0,28850.0,28500.0,28520.0,23461.595703125,78377
2021-09-14,28530.0,28640.0,28530.0,28530.0,23469.822265625,429266
2021-09-15,28500.0,28650.0,28410.0,28500.0,23445.142578125,242931
2021-09-16,28670.0,28860.0,28520.0,28670.0,23584.990234375,348669
2021-09-17,29000.0,29300.0,28690.0,29000.0,23856.458984375,1824857
2021-09-20,28870.0,29000.0,28680.0,28870.0,23749.515625,129838
2021-09-21,28850.0,28950.0,28810.0,28850.0,23733.064453125,430169
2021-09-22,28780.0,28960.0,28700.0,28780.0,23675.482421875,181676
2021-09-23,28640.0,28930.0,28610.0,28640.0,23560.3125,103906
2021-09-24,28500.0,28840.0,28300.0,28500.0,23445.142578125,105222
2021-09-27,28550.0,28800.0,28540.0,28550.0,23486.275390625,192689
2021-09-28,28600.0,28790.0,28400.0,28600.0,23527.40625,322799
2021-09-29,28790.0,28840.0,28700.0,28790.0,23683.70703125,74902
2021-09-30,28800.0,28870.0,28610.0,28800.0,23691.93359375,127684
2021-10-01,29000.0,29080.0,28710.0,29000.0,23856.458984375,492983
2021-10-04,29000.0,29290.0,29000.0,29000.0,23856.458984375,113989
2021-10-05,29320.0,29450.0,29100.0,29320.0,24119.70703125,369931
2021-10-06,29200.0,29290.0,29100.0,29200.0,24020.98828125,97261
2021-10-07,29310.0,29650.0,29200.0,29310.0,24111.478515625,149470
2021-10-08,29400.0,29520.0,29300.0,29400.0,24185.513671875,121625
2021-10-11,29590.0,29790.0,29490.0,29590.0,24341.81640625,84777
2021-10-12,29410.0,29600.0,29360.0,29410.0,24193.740234375,103522
2021-10-13,29500.0,29590.0,29330.0,29500.0,24267.779296875,237123
2021-10-14,29590.0,29600.0,29410.0,29590.0,24341.81640625,44829
2021-10-15,29600.0,29670.0,29550.0,29600.0,24350.041015625,47846
2021-10-18,29600.0,29600.0,29600.0,29600.0,24350.041015625,0
2021-10-19,29560.0,29900.0,29450.0,29560.0,24317.138671875,13605
2021-10-20,29560.0,29800.0,29480.0,29560.0,24317.138671875,59055
2021-10-21,29490.0,29590.0,29470.0,29490.0,24259.55078125,23828
2021-10-22,29430.0,29500.0,29300.0,29430.0,24210.19140625,36385
2021-10-25,29320.0,29590.0,29160.0,29320.0,24119.70703125,104034
2021-10-26,29800.0,29800.0,29400.0,29800.0,24514.572265625,356256
2021-10-27,29650.0,29890.0,29620.0,29650.0,24391.17578125,291555
2021-10-28,29670.0,29790.0,29490.0,29670.0,24407.625,50939
2021-10-29,29670.0,29670.0,29400.0,29670.0,24407.625,98995
2021-11-01,29670.0,29670.0,29670.0,29670.0,24407.625,0
2021-11-02,29500.0,29790.0,29500.0,29500.0,24267.779296875,196633
2021-11-03,29990.0,29990.0,29410.0,29990.0,24670.87109375,109055
2021-11-04,29700.0,29940.0,29380.0,29700.0,24432.306640625,88440
2021-11-05,29640.0,29850.0,29420.0,29640.0,24382.947265625,29055
2021-11-08,29600.0,29790.0,29600.0,29600.0,24350.041015625,20447
2021-11-09,29500.0,29840.0,29310.0,29500.0,24267.779296875,101596
2021-11-10,29380.0,29500.0,29200.0,29380.0,24169.0625,100428
2021-11-11,29300.0,29380.0,28500.0,29300.0,24103.251953125,96660
2021-11-12,28900.0,29400.0,28870.0,28900.0,23774.197265625,40429
2021-11-15,28900.0,28900.0,28900.0,28900.0,23774.197265625,0
2021-11-16,28840.0,28970.0,28500.0,28840.0,23724.83984375,140870
2021-11-17,29200.0,29200.0,28500.0,29200.0,24020.98828125,108465
2021-11-18,28900.0,29000.0,28900.0,28900.0,23774.197265625,25560
2021-11-19,28500.0,28910.0,28500.0,28500.0,23445.142578125,41816
2021-11-22,28900.0,28900.0,28500.0,28900.0,23774.197265625,15341
2021-11-23,28500.0,28900.0,28350.0,28500.0,23445.142578125,43071
2021-11-24,28500.0,28800.0,28500.0,28500.0,23445.142578125,18760
2021-11-25,28300.0,28600.0,28300.0,28300.0,23280.615234375,46816
2021-11-26,28300.0,28300.0,28000.0,28300.0,23280.615234375,48288
2021-11-29,28590.0,28590.0,27980.0,28590.0,23519.1796875,99909
2021-11-30,28780.0,29000.0,28270.0,28780.0,23675.482421875,535924
2021-12-01,28550.0,29200.0,28550.0,28550.0,23486.275390625,68610
2021-12-02,28600.0,28970.0,28570.0,28600.0,23527.40625,30494
2021-12-03,28860.0,28990.0,28670.0,28860.0,23741.291015625,61886
2021-12-06,28790.0,28900.0,28760.0,28790.0,23683.70703125,53508
2021-12-07,28650.0,28900.0,28650.0,28650.0,23568.5390625,61264
2021-12-08,28650.0,28650.0,28650.0,28650.0,23568.5390625,0
2021-12-09,28500.0,28680.0,28250.0,28500.0,23445.142578125,39414
2021-12-10,28500.0,28500.0,28200.0,28500.0,23445.142578125,14480
2021-12-13,27800.0,28500.0,27800.0,27800.0,22869.296875,33961
2021-12-14,28100.0,28100.0,27800.0,28100.0,23116.08984375,22651
2021-12-15,28340.0,28420.0,28100.0,28340.0,23313.521484375,11229
2021-12-16,28650.0,28650.0,28350.0,28650.0,23568.5390625,75960
2021-12-17,28500.0,28830.0,28360.0,28500.0,23445.142578125,159146
2021-12-20,28860.0,28860.0,28400.0,28860.0,23741.291015625,31211
2021-12-21,28970.0,29000.0,28660.0,28970.0,23831.78125,25755
2021-12-22,28980.0,28980.0,28700.0,28980.0,23840.0078125,19858
2021-12-23,28850.0,28900.0,28600.0,28850.0,23733.064453125,9514
2021-12-24,28650.0,28650.0,28600.0,28650.0,23568.5390625,3919
2021-12-27,28600.0,28600.0,28580.0,28600.0,23527.40625,12177
2021-12-28,28530.0,28530.0,28400.0,28530.0,23469.822265625,12484
2021-12-29,28410.0,28410.0,28410.0,28410.0,23371.10546875,682
2021-12-30,28600.0,28600.0,28500.0,28600.0,23527.40625,2971
2021-12-31,28600.0,28600.0,28600.0,28600.0,23527.40625,0
2022-01-03,28830.0,28900.0,28750.0,28830.0,23716.61328125,11989
2022-01-04,29000.0,29000.0,28800.0,29000.0,23856.458984375,18739
2022-01-05,28980.0,29020.0,28700.0,28980.0,23840.0078125,26671
2022-01-06,28200.0,28600.0,28200.0,28200.0,23198.3515625,4799
2022-01-07,28870.0,28870.0,28280.0,28870.0,23749.515625,10252
2022-01-10,28870.0,28870.0,28870.0,28870.0,23749.515625,0
2022-01-11,28600.0,28870.0,28410.0,28600.0,23527.40625,9313
2022-01-12,29080.0,29250.0,28740.0,29080.0,23922.271484375,23865
2022-01-13,28830.0,29370.0,28770.0,28830.0,23716.61328125,55607
2022-01-14,28630.0,29500.0,28630.0,28630.0,23552.083984375,144581
2022-01-17,28630.0,28630.0,28630.0,28630.0,23552.083984375,0
2022-01-18,28630.0,28630.0,28630.0,28630.0,23552.083984375,0
2022-01-19,28630.0,28630.0,28630.0,28630.0,23552.083984375,0
2022-01-20,29760.0,30190.0,29760.0,29760.0,24481.6640625,122568
2022-01-21,30490.0,30490.0,29760.0,30490.0,25082.1875,44846
2022-01-24,29950.0,30010.0,29810.0,29950.0,24637.96484375,29627
2022-01-25,30180.0,30180.0,29780.0,30180.0,24827.171875,113889
2022-01-26,30000.0,30180.0,29920.0,30000.0,24679.095703125,90854
2022-01-27,29800.0,30000.0,29800.0,29800.0,24514.572265625,71187
2022-01-28,29700.0,30000.0,29700.0,29700.0,24432.306640625,82184
2022-01-31,29770.0,29770.0,29110.0,29770.0,24489.892578125,53277
2022-02-01,29420.0,29700.0,29010.0,29420.0,24201.966796875,72538
2022-02-02,29110.0,29420.0,29050.0,29110.0,23946.951171875,57224
2022-02-03,29500.0,29500.0,29110.0,29500.0,24267.779296875,7102
2022-02-04,29320.0,29700.0,29220.0,29320.0,24119.70703125,12157
2022-02-07,29400.0,29460.0,28850.0,29400.0,24185.513671875,27199
2022-02-08,29400.0,29400.0,29200.0,29400.0,24185.513671875,17075
2022-02-09,29250.0,29440.0,29070.0,29250.0,24062.12109375,33990
2022-02-10,28850.0,29280.0,28800.0,28850.0,23733.064453125,46333
2022-02-11,29000.0,29430.0,28710.0,29000.0,23856.458984375,13681
2022-02-14,28730.0,29000.0,28730.0,28730.0,23634.349609375,5865
2022-02-15,28420.0,28990.0,28000.0,28420.0,23379.330078125,42023
2022-02-16,28110.0,28990.0,28100.0,28110.0,23124.314453125,40929
2022-02-17,28470.0,28970.0,28210.0,28470.0,23420.462890625,41273
2022-02-18,28160.0,28480.0,28160.0,28160.0,23165.447265625,54024
2022-02-21,28230.0,28240.0,27960.0,28230.0,23223.03125,46571
2022-02-22,28240.0,28390.0,28200.0,28240.0,23231.2578125,47791
2022-02-23,28190.0,28400.0,28150.0,28190.0,23190.125,21638
2022-02-24,27700.0,28400.0,27510.0,27700.0,22787.03515625,37810
2022-02-25,27700.0,28260.0,27110.0,27700.0,22787.03515625,81873
2022-02-28,27700.0,28150.0,27700.0,27700.0,22787.03515625,120382
2022-03-01,27800.0,27990.0,27500.0,27800.0,22869.296875,26739
2022-03-02,27500.0,27800.0,27500.0,27500.0,22622.505859375,35291
2022-03-03,27400.0,27980.0,27400.0,27400.0,22540.2421875,57431
2022-03-04,27800.0,27830.0,27180.0,27800.0,22869.296875,47982
2022-03-07,27690.0,27800.0,27510.0,27690.0,22778.806640625,64297
2022-03-08,27730.0,28100.0,27700.0,27730.0,22811.71484375,28967
2022-03-09,27660.0,27900.0,27500.0,27660.0,22754.126953125,46909
2022-03-10,27600.0,27600.0,27600.0,27600.0,22704.767578125,5548533630
2022-03-11,27600.0,27600.0,27250.0,27600.0,22704.767578125,203063
2022-03-14,27700.0,27700.0,27500.0,27700.0,22787.03515625,12421
2022-03-15,27890.0,27910.0,27570.0,27890.0,22943.333984375,18786
2022-03-16,28300.0,28300.0,27820.0,28300.0,23280.615234375,16498
2022-03-17,28390.0,28390.0,27730.0,28390.0,23354.650390625,79738
2022-03-18,27990.0,28480.0,27990.0,27990.0,23025.59765625,38773
2022-03-21,27990.0,27990.0,27990.0,27990.0,23025.59765625,0
2022-03-22,28000.0,28360.0,28000.0,28000.0,23033.82421875,53044
2022-03-23,27900.0,28220.0,27560.0,27900.0,22951.55859375,15448
2022-03-24,28200.0,28290.0,27920.0,28200.0,23198.3515625,15397
2022-03-25,28000.0,28100.0,27700.0,28000.0,23033.82421875,45613
2022-03-28,28190.0,28240.0,27780.0,28190.0,23190.125,20198
2022-03-29,28260.0,28260.0,27900.0,28260.0,23247.708984375,29880
2022-03-30,28260.0,28260.0,27900.0,28260.0,23247.708984375,29880
2022-03-31,28080.0,28120.0,27950.0,28080.0,23099.634765625,24280
2022-04-01,27970.0,28200.0,27960.0,27970.0,23009.146484375,29073
2022-04-04,27970.0,27970.0,27970.0,27970.0,23009.146484375,0
2022-04-05,28100.0,28380.0,28030.0,28100.0,23116.08984375,31792
2022-04-06,28010.0,28300.0,28000.0,28010.0,23042.05078125,309355
2022-04-07,28150.0,28150.0,27900.0,28150.0,23157.21875,52482
2022-04-08,28290.0,28290.0,27910.0,28290.0,23272.390625,212138
2022-04-11,28100.0,28100.0,28100.0,28100.0,23116.08984375,4223
2022-04-12,28080.0,28100.0,27850.0,28080.0,23099.634765625,28507
2022-04-13,28140.0,28190.0,27880.0,28140.0,23148.9921875,10408
2022-04-14,28140.0,28140.0,28140.0,28140.0,23148.9921875,0
2022-04-15,28140.0,28140.0,28140.0,28140.0,23148.9921875,0
2022-04-18,27810.0,28190.0,27810.0,27810.0,22877.521484375,23803
2022-04-19,28110.0,28140.0,27810.0,28110.0,23124.314453125,153760
2022-04-20,28200.0,28200.0,27980.0,28200.0,23198.3515625,258220
2022-04-21,28250.0,28480.0,28210.0,28250.0,23239.484375,158424
2022-04-22,28800.0,28800.0,28310.0,28800.0,23691.93359375,165895
2022-04-25,28970.0,29180.0,28300.0,28970.0,23831.78125,44557
2022-04-26,29000.0,29510.0,29000.0,29000.0,23856.458984375,157527
2022-04-27,28910.0,29250.0,28600.0,28910.0,23782.421875,39839
2022-04-28,29140.0,29140.0,28400.0,29140.0,23971.630859375,54628
2022-04-29,29140.0,29140.0,28400.0,29140.0,23971.630859375,54628
2022-05-02,29170.0,29170.0,28700.0,29170.0,23996.30859375,32684
2022-05-03,29000.0,29000.0,28720.0,29000.0,23856.458984375,20385
2022-05-04,28680.0,29150.0,28610.0,28680.0,23593.216796875,39909
2022-05-05,28000.0,28970.0,28000.0,28000.0,23033.82421875,45368
2022-05-06,28060.0,28440.0,28010.0,28060.0,23083.181640625,3420
2022-05-09,27960.0,28030.0,27500.0,27960.0,23000.91796875,18337
2022-05-10,28000.0,28000.0,27500.0,28000.0,23033.82421875,17280
2022-05-11,28000.0,28000.0,27500.0,28000.0,23033.82421875,17280
2022-05-12,27300.0,27980.0,27300.0,27300.0,22457.978515625,37002
2022-05-13,27300.0,27900.0,27300.0,27300.0,22457.978515625,43123
2022-05-16,27400.0,27700.0,27340.0,27400.0,22540.2421875,31166
2022-05-17,25350.0,27400.0,25350.0,25350.0,22728.525390625,39626
2022-05-18,25000.0,25130.0,24700.0,25000.0,22414.720703125,75666
2022-05-19,24500.0,24500.0,24000.0,24500.0,21966.42578125,44012
2022-05-20,23650.0,24750.0,22700.0,23650.0,21204.32421875,35459
2022-05-23,24450.0,24450.0,23650.0,24450.0,21921.595703125,31460
2022-05-24,24140.0,24200.0,24030.0,24140.0,21643.654296875,81873
2022-05-25,23700.0,24210.0,23700.0,23700.0,21249.154296875,23728
2022-05-26,23660.0,23940.0,23660.0,23660.0,21213.291015625,17312
2022-05-27,24000.0,24000.0,23700.0,24000.0,21518.12890625,26421
2022-05-30,24000.0,24000.0,24000.0,24000.0,21518.12890625,0
2022-05-31,25600.0,25800.0,24990.0,25600.0,22952.673828125,113435
2022-06-01,25900.0,26000.0,25500.0,25900.0,23221.650390625,67703
2022-06-02,25800.0,26000.0,25720.0,25800.0,23131.9921875,174361
2022-06-03,25300.0,25880.0,25200.0,25300.0,22683.6953125,58629
2022-06-06,24480.0,25500.0,24480.0,24480.0,21948.4921875,56605
